"local_identifier","date","timestamp","location_long","location_lat","locationsPerDay","net_displacement","max_displecement","total_distance","avgFlight_heightAGL","sdFlight_heightAGL","flight_time","maxFlight_speed","avgFlight_speed","sdFlight_speed","setOffTimeMinute","returnBeforesunsetMinute","numberOfFlighetSegments","avgSegmentDistance","sdSegmentDistance","avgSegmentTime","sdSegmentTime","released_wild","GroundASL","origin","age_release","days_acclim","status","pre_2020","group_release","day_one","day_ten","timefromday1","season","death_date","days_to_death","max_deltaHeight0","repeat.","max_temp","median_temp","deltaHeight0_75","deltaHeight0_50","age_class","net_km","max_km","totdiskm","maxspeedkm","avgspeedkm","avgsegkm","avgseghr","setOffhr","returnhr","flightHr","dayFromDayOne","n_days"
"E11w",2022-06-09,2022-06-09 03:13:34,34.8912506103516,30.8273334503174,79,8017.5328830525,20645.3545390104,101763.937591089,959.548387096774,547.651034796775,308.816666666667,20,13.4318996415771,3.31441264922543,304.75,40.6666666666667,4,14573.9982830505,20660.1192159558,41.3660337552743,56.1804589093886,"wild",260,"wild",1,NA,"wild","2","12",2022-06-04,2022-06-14,5,"summer",2022,NA,2431,"4",43,39,804.5,267,"subadult",8.0175328830525,20.6453545390104,101.763937591089,72,48.3548387096774,14.5739982830505,0.689433895921238,5.07916666666667,0.677777777777778,5.14694444444444,"5",9
"E11w",2022-06-10,2022-06-10 03:13:00,34.9320640563965,30.7652244567871,79,2394.54339741019,20744.3011788407,74169.7408353309,467.583333333333,394.216108980481,238.1,20.5555555555556,12.7083333333333,5.43235990015476,274.633333333333,71.1833333333333,5,7338.91331585865,11596.2377515097,20.6989451476793,33.1307307940392,"wild",278,"wild",1,NA,"wild","2","12",2022-06-04,2022-06-14,6,"summer",2022,NA,1563,"4",42,39,306,188,"subadult",2.39454339741019,20.7443011788407,74.1697408353309,74,45.75,7.33891331585865,0.344982419127989,4.57722222222222,1.18638888888889,3.96833333333333,"6",9
"E11w",2022-06-11,2022-06-11 03:13:56,34.9165573120117,30.7481575012207,79,11575.5587801399,41499.5766506469,122731.069802336,613.866666666667,458.336326844979,299.2,18.8888888888889,12.8703703703704,3.46509485603042,294.416666666667,41.7333333333333,5,14098.5990844899,18436.2140416171,29.0394514767932,39.9443292418856,"wild",529,"wild",1,NA,"wild","2","12",2022-06-04,2022-06-14,7,"summer",2022,NA,1425,"4",42,39,224,98,"subadult",11.5755587801399,41.4995766506469,122.731069802336,68,46.3333333333333,14.0985990844899,0.483990857946554,4.90694444444444,0.695555555555556,4.98666666666667,"7",9
"E11w",2022-06-12,2022-06-12 03:13:26,34.8279991149902,30.8170585632324,79,25021.8506572265,27631.2472377353,115993.570665987,254.25,157.23583288442,359.95,23.8888888888889,11.304012345679,4.79648398031185,64.55,42.35,5,42823.24216922,52274.4177305998,122.537341772152,151.670290207846,"wild",441,"wild",1,NA,"wild","2","12",2022-06-04,2022-06-14,8,"summer",2022,NA,655,"4",42,37,153,105,"subadult",25.0218506572265,27.6312472377353,115.993570665987,86,40.6944444444444,42.82324216922,2.04228902953586,1.07583333333333,0.705833333333333,5.99916666666667,"8",9
"E11w",2022-06-13,2022-06-13 03:11:45,35.0548133850098,30.9345054626465,79,3166.4961273255,5695.98935403259,23989.6526011592,385.857142857143,208.090067495967,70.4166666666667,13.8888888888889,12.6190476190476,1.20928701038512,374.533333333333,303.283333333333,2,3115.11921991528,2257.57663716163,3.68143459915612,12.5386564628252,"wild",229,"wild",1,NA,"wild","2","12",2022-06-04,2022-06-14,9,"summer",2022,NA,776,"4",39,37,181,61,"subadult",3.1664961273255,5.69598935403259,23.9896526011592,50,45.4285714285714,3.11511921991528,0.0613572433192686,6.24222222222222,5.05472222222222,1.17361111111111,"9",9
"E12w",2022-03-22,2022-03-22 02:46:43,34.8039779663086,30.8295726776123,82,381.836580785582,36341.0742805493,167405.693624357,292.28125,149.699318932017,319.466666666667,21.1111111111111,12.4826388888889,4.01791680055335,2.21666666666667,88.1833333333333,5,42662.9377080207,62510.7019834484,72.680081300813,108.592525151532,"wild",429,"wild",1,NA,"wild","4","15",2022-03-22,2022-04-01,0,"winter",2022,NA,826,"4",41,27.5,212.75,165.5,"subadult",0.381836580785582,36.3410742805493,167.405693624357,76,44.9375,42.6629377080207,1.21133468834688,0.0369444444444444,1.46972222222222,5.32444444444444,"0",9
"E12w",2022-03-23,2022-03-23 02:46:18,34.8041343688965,30.8295879364014,72,4320.03244682776,55763.988444699,157833.975924073,392.59375,280.823197664962,319.933333333333,25.2777777777778,12.6649305555556,4.7534071365301,153.5,68.55,3,33321.6606687298,36837.1114387614,66.9365740740741,77.3170106134138,"wild",429,"wild",1,NA,"wild","4","15",2022-03-22,2022-04-01,1,"winter",2022,NA,1052,"4",43,32,303.25,108,"subadult",4.32003244682776,55.763988444699,157.833975924073,91,45.59375,33.3216606687298,1.11560956790123,2.55833333333333,1.1425,5.33222222222222,"1",9
"E12w",2022-03-24,2022-03-24 02:57:20,34.8419189453125,30.8079624176025,73,49.2788678928023,7072.90829726048,36183.6941037386,193.4375,181.090389492835,180.266666666667,22.5,11.1111111111111,4.18330013267038,264.916666666667,27.9666666666667,8,4056.86017091947,3195.5552881563,6.82876712328767,14.7549019528398,"wild",457,"wild",1,NA,"wild","4","15",2022-03-22,2022-04-01,2,"winter",2022,NA,563,"4",38,32,120,55,"subadult",0.0492788678928023,7.07290829726048,36.1836941037386,81,40,4.05686017091947,0.113812785388128,4.41527777777778,0.466111111111111,3.00444444444444,"2",9
"E12w",2022-03-25,2022-03-25 03:07:20,34.8421516418457,30.8080577850342,76,39.3261295105785,18268.8655239583,67517.3673089464,263,275.856121918655,211.116666666667,20.8333333333333,8.71693121693122,3.73967321977621,176.15,108.866666666667,5,7154.80054898923,9514.14202890342,19.4342105263158,35.9062358036963,"wild",457,"wild",1,NA,"wild","4","15",2022-03-22,2022-04-01,3,"winter",2022,NA,847,"4",37,28,123.5,61,"subadult",0.0393261295105785,18.2688655239583,67.5173673089464,75,31.3809523809524,7.15480054898923,0.32390350877193,2.93583333333333,1.81444444444444,3.51861111111111,"3",9
"E12w",2022-03-26,2022-03-26 03:57:20,34.8416595458984,30.8083896636963,73,192.407804237357,38324.7086029419,137120.639388783,351.68,245.153305776882,249.983333333333,21.1111111111111,12.8555555555556,4.27070723993323,157.35,270.533333333333,4,19472.6228325232,28725.0692690974,34.1068493150685,54.9649012470866,"wild",475,"wild",1,NA,"wild","4","15",2022-03-22,2022-04-01,4,"winter",2022,NA,769,"4",45,31,214,69,"subadult",0.192407804237357,38.3247086029419,137.120639388783,76,46.28,19.4726228325232,0.568447488584475,2.6225,4.50888888888889,4.16638888888889,"4",9
"E12w",2022-03-27,2022-03-27 02:56:34,34.8423767089844,30.8069839477539,74,110.805600004103,35953.3973171825,118927.050470964,363.888888888889,195.102208585325,267.383333333333,21.3888888888889,12.9012345679012,4.13760042278446,198.783333333333,131.166666666667,5,12337.9589545972,18156.1877523456,27.3709459459459,39.4892507059219,"wild",490,"wild",1,NA,"wild","4","15",2022-03-22,2022-04-01,5,"winter",2022,NA,885,"4",46,33,291.25,82.5,"subadult",0.110805600004103,35.9533973171825,118.927050470964,77,46.4444444444444,12.3379589545972,0.456182432432432,3.31305555555556,2.18611111111111,4.45638888888889,"5",9
"E12w",2022-03-28,2022-03-28 02:37:20,34.8443870544434,30.808557510376,82,210.092737683594,42721.025812083,178514.127936666,317,190.891715532193,350,17.7777777777778,12.015873015873,3.74399959122615,200.866666666667,131.766666666667,4,35354.4881237578,48475.274350059,67.9333333333333,94.9316730677403,"wild",376,"wild",1,NA,"wild","4","15",2022-03-22,2022-04-01,6,"winter",2022,NA,672,"4",42,31,247.25,131.5,"subadult",0.210092737683594,42.721025812083,178.514127936666,64,43.2571428571429,35.3544881237578,1.13222222222222,3.34777777777778,2.19611111111111,5.83333333333333,"6",9
"E12w",2022-03-29,2022-03-29 02:37:20,34.8415985107422,30.8084201812744,78,204.611003503404,26567.7088716382,107617.655383215,233.75,185.1351108225,289.95,20.8333333333333,10.625,4.57162740081765,161.116666666667,292.35,2,22432.6950271254,27053.0997316858,57.8211538461538,81.8062997761599,"wild",475,"wild",1,NA,"wild","4","15",2022-03-22,2022-04-01,7,"winter",2022,NA,532,"4",44,34,169,76,"subadult",0.204611003503404,26.5677088716382,107.617655383215,75,38.25,22.4326950271254,0.963685897435897,2.68527777777778,4.8725,4.8325,"7",9
"E12w",2022-03-30,2022-03-30 02:36:31,34.8432083129883,30.8081855773926,86,256.836051014369,52563.9684826088,136383.601191314,284.870967741935,176.394773530942,308.983333333333,21.9444444444444,12.1057347670251,3.77803253059097,212.6,22.8833333333333,3,28420.2846524267,38343.1039233488,71.2608527131783,106.668713606813,"wild",404,"wild",1,NA,"wild","4","15",2022-03-22,2022-04-01,8,"winter",2022,NA,615,"4",44,34,276,163,"subadult",0.256836051014369,52.5639684826088,136.383601191314,79,43.5806451612903,28.4202846524267,1.18768087855297,3.54333333333333,0.381388888888889,5.14972222222222,"8",9
"E12w",2022-03-31,2022-03-31 02:37:19,34.8439521789551,30.808048248291,77,99.0320747379447,32872.595529775,134392.652116369,359.538461538462,231.039776795119,259.416666666667,20.8333333333333,12.5320512820513,3.78294330105453,213.666666666667,253.633333333333,3,38133.0167101301,52749.166169574,69.3222943722944,105.568710081736,"wild",390,"wild",1,NA,"wild","4","15",2022-03-22,2022-04-01,9,"winter",2022,NA,647,"4",38,34,222,119,"subadult",0.0990320747379447,32.872595529775,134.392652116369,75,45.1153846153846,38.1330167101301,1.15537157287157,3.56111111111111,4.22722222222222,4.32361111111111,"9",9
"E13w",2022-06-13,2022-06-13 03:12:10,35.057559967041,30.9409580230713,77,25356.3448948936,26152.3583511455,62181.3373181256,534.125,404.09501770417,160.366666666667,24.7222222222222,13.0381944444444,4.38556924384881,314.883333333333,32.9,3.5,8480.2901256821,14567.2147179405,17.134632034632,38.5870362898761,"wild",309,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,0,"summer",2022,NA,1447,"4",40,36,231,127,"subadult",25.3563448948936,26.1523583511455,62.1813373181256,89,46.9375,8.4802901256821,0.285577200577201,5.24805555555556,0.548333333333333,2.67277777777778,"0",9
"E13w",2022-06-14,2022-06-14 03:14:01,34.9261932373047,30.7492942810059,73,2853.00256456421,25878.0729621775,91097.4670163029,382.714285714286,327.286440730004,220.7,26.9444444444444,15.1190476190476,4.04886379864336,254.5,40.8166666666667,5,12455.9328065618,18436.9573225951,25.4634703196347,45.6862339514449,"wild",413,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,1,"summer",2022,NA,1337,"4",38,35,111,80,"subadult",2.85300256456421,25.8780729621775,91.0974670163029,97,54.4285714285714,12.4559328065618,0.424391171993912,4.24166666666667,0.680277777777778,3.67833333333333,"1",9
"E13w",2022-06-15,2022-06-15 03:13:22,34.9262924194336,30.7492923736572,63,2763.98781191789,41015.4008207582,159833.833849908,408.444444444444,217.691972456025,268.983333333333,20,13.1481481481481,3.75454773307812,304.5,73.0166666666667,3,57789.2643179728,68244.2190911608,99.6283068783069,123.216995647686,"wild",413,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,2,"summer",2022,NA,938,"4",38,35,297,97,"subadult",2.76398781191789,41.0154008207582,159.833833849908,72,47.3333333333333,57.7892643179728,1.66047178130511,5.075,1.21694444444444,4.48305555555556,"2",9
"E13w",2022-06-16,2022-06-16 03:23:43,34.9260215759277,30.7508029937744,73,103.140812699963,14699.8124983373,41627.6133074789,183.125,120.932970414744,159.083333333333,21.3888888888889,10.8854166666667,3.96385255245615,134.3,33.2166666666667,4.5,4165.81271978991,4552.5156608079,10.3739726027397,22.1956481710674,"wild",411,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,3,"summer",2022,NA,713,"4",43,36,103,58,"subadult",0.103140812699963,14.6998124983373,41.6276133074789,77,39.1875,4.16581271978991,0.172899543378995,2.23833333333333,0.553611111111111,2.65138888888889,"3",9
"E13w",2022-06-17,2022-06-17 03:13:49,34.8975067138672,30.7562961578369,63,56.9759168790491,35362.9971683027,130906.441025705,289.62962962963,209.939212474642,297.583333333333,24.7222222222222,13.2407407407407,4.90532396777928,284.483333333333,223.5,2,39398.7688087478,52420.4254777642,78.0277777777778,96.5850466973005,"wild",462,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,4,"summer",2022,NA,812,"4",38,36,139,25,"subadult",0.0569759168790491,35.3629971683027,130.906441025705,89,47.6666666666667,39.3987688087478,1.30046296296296,4.74138888888889,3.725,4.95972222222222,"4",9
"E13w",2022-06-18,2022-06-18 03:14:34,34.8973731994629,30.7567005157471,79,10783.8778896342,37547.4441309455,171199.386533416,261.52380952381,165.067648821847,418.383333333333,22.7777777777778,11.5410052910053,4.91082875011125,204.633333333333,63.5833333333333,7,29498.8423162311,35881.8493921726,71.7430379746835,81.2993683287416,"wild",397,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,5,"summer",2022,NA,671,"4",38,35,224,57,"subadult",10.7838778896342,37.5474441309455,171.199386533416,82,41.5476190476191,29.4988423162311,1.19571729957806,3.41055555555556,1.05972222222222,6.97305555555556,"5",9
"E13w",2022-06-19,2022-06-19 03:13:50,34.823314666748,30.827522277832,77,275.970363611699,35593.3696729225,167571.151911219,315.648648648649,202.707262411178,368.95,21.1111111111111,12.5375375375375,4.27691698197692,214.683333333333,83.95,4,57162.0935880826,70504.9306990913,113.041125541126,138.949991913674,"wild",407,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,6,"summer",2022,NA,566,"4",40,37,188,89,"subadult",0.275970363611699,35.5933696729225,167.571151911219,76,45.1351351351351,57.1620935880826,1.88401875901876,3.57805555555556,1.39916666666667,6.14916666666667,"6",9
"E13w",2022-06-20,2022-06-20 03:13:46,34.8200950622559,30.8316230773926,79,367.941161002266,28233.0261489835,169100.924608226,280.307692307692,162.386827610421,389.65,23.0555555555556,12.3005698005698,3.87631044199787,64.65,74.0666666666667,8,29969.2470383462,43324.1603255223,60.8873417721519,84.1142346720647,"wild",464,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,7,"summer",2022,NA,684,"4",39,36,357.5,123,"subadult",0.367941161002266,28.2330261489835,169.100924608226,83,44.2820512820513,29.9692470383462,1.01478902953587,1.0775,1.23444444444444,6.49416666666667,"7",9
"E13w",2022-06-21,2022-06-21 03:14:09,34.8211631774902,30.8314094543457,79,4853.05368268786,26474.0981780836,134611.698900063,310.88,266.286393443851,248.85,26.3888888888889,12.7666666666667,4.96352436017736,224.666666666667,113.516666666667,7,11433.540954307,15903.4544416077,17.8014767932489,29.8297162957821,"wild",486,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,8,"summer",2022,NA,1902,"4",41,35,1095,990,"subadult",4.85305368268786,26.4740981780836,134.611698900063,95,45.96,11.433540954307,0.296691279887482,3.74444444444444,1.89194444444444,4.1475,"8",9
"E13w",2022-06-22,2022-06-22 03:13:51,34.8428001403809,30.7919788360596,79,3158.74271358337,31925.0389407935,117528.132071019,307.551724137931,228.572837126202,290.25,28.6111111111111,10.9195402298851,4.9646587461139,163.85,94.3,6,21778.0040344029,32799.8922669847,49.0044303797468,80.4533725497043,"wild",491,"wild",1,NA,"wild","5","5",2022-06-13,2022-06-23,9,"summer",2022,NA,688,"4",43,35,210.5,59,"subadult",3.15874271358337,31.9250389407935,117.528132071019,103,39.3103448275862,21.7780040344029,0.816740506329114,2.73083333333333,1.57166666666667,4.8375,"9",9
"E36w",2023-02-21,2023-02-21 03:40:09,35.0785942077637,30.9143772125244,66,2567.38906291794,56792.6048091377,169737.395348694,462.857142857143,206.62243811545,350.133333333333,24.7222222222222,12.8253968253968,4.91461485301129,178.2,47.05,3,48795.5415295635,50668.9237710469,102.588131313131,110.115668469284,"wild",193,"wild",0,NA,"wild","4","14",2023-02-21,2023-03-03,0,"winter",2023,NA,1154,"4",37,26,589.5,250.5,"juvenile",2.56738906291794,56.7926048091377,169.737395348694,89,46.1714285714286,48.7955415295635,1.70980218855219,2.97,0.784166666666667,5.83555555555556,"0",9
"E36w",2023-02-22,2023-02-22 04:55:01,35.0729331970215,30.9371376037598,61,27085.2140480548,46182.1139510445,140528.604041434,408.333333333333,167.602551843984,269.433333333333,26.6666666666667,13.9300411522634,6.29751817650624,228.633333333333,59.05,5,18801.138183477,19913.815513968,36.4967213114754,45.4910498746805,"wild",264,"wild",0,NA,"wild","4","14",2023-02-21,2023-03-03,1,"winter",2023,NA,897,"4",48,27,566,330,"juvenile",27.0852140480548,46.1821139510445,140.528604041434,96,50.1481481481482,18.801138183477,0.60827868852459,3.81055555555556,0.984166666666667,4.49055555555556,"1",9
"E36w",2023-02-23,2023-02-23 04:34:13,34.8263626098633,30.8178577423096,67,26956.8390361518,54806.0720726825,135013.418045033,657.95,286.807376217265,199.516666666667,23.3333333333333,14.9861111111111,4.79474327028468,237.45,82.15,4,17615.1788921371,24942.6393968417,22.9641791044776,38.8698374243454,"wild",398,"wild",0,NA,"wild","4","14",2023-02-21,2023-03-03,2,"winter",2023,NA,764,"4",48,32,300,153,"juvenile",26.9568390361518,54.8060720726825,135.013418045033,84,53.95,17.6151788921371,0.38273631840796,3.9575,1.36916666666667,3.32527777777778,"2",9
"E36w",2023-02-24,2023-02-24 04:32:20,35.0701179504395,30.9415950775146,68,592.588915803608,36491.6592886253,92982.7307038792,344.9,186.889469163489,199.65,20.2777777777778,14.0833333333333,4.25882487826509,208.4,2.06666666666667,2,26536.0229331143,36537.8178448042,53.2345588235294,85.8153778889523,"wild",340,"wild",0,NA,"wild","4","14",2023-02-21,2023-03-03,3,"winter",2023,NA,784,"4",39,31,372.5,92,"juvenile",0.592588915803608,36.4916592886253,92.9827307038792,73,50.7,26.5360229331143,0.887242647058824,3.47333333333333,0.0344444444444445,3.3275,"3",9
"E36w",2023-02-25,2023-02-25 05:11:50,35.0727920532227,30.9340877532959,62,362.730690608548,20458.1385548939,71087.3498884477,505.666666666667,259.225770323863,179.266666666667,21.9444444444444,13.533950617284,4.48794637135194,228.133333333333,74.9666666666667,3,13735.6224075942,22977.0621135458,29.9123655913978,52.7391947976131,"wild",341,"wild",0,NA,"wild","4","14",2023-02-21,2023-03-03,4,"winter",2023,NA,1436,"4",46,33,551.5,134,"juvenile",0.362730690608548,20.4581385548939,71.0873498884477,79,48.7222222222222,13.7356224075942,0.498539426523297,3.80222222222222,1.24944444444444,2.98777777777778,"4",9
"E36w",2023-02-26,2023-02-26 05:29:42,35.0734558105469,30.9371662139893,63,194.09331230954,43495.1991044165,116846.036188164,313.807692307692,169.530650734496,259.916666666667,24.7222222222222,13.7713675213675,5.51158884405803,178.066666666667,67.35,6,28167.146895476,42571.469727788,53.9695767195767,80.673644034179,"wild",251,"wild",0,NA,"wild","4","14",2023-02-21,2023-03-03,5,"winter",2023,NA,821,"4",43,31,399.5,105,"juvenile",0.19409331230954,43.4951991044165,116.846036188164,89,49.5769230769231,28.167146895476,0.899492945326279,2.96777777777778,1.1225,4.33194444444444,"5",9
"E36w",2023-02-27,2023-02-27 03:45:09,35.0756759643555,30.9366226196289,70,329.530277940034,2787.06981967894,10682.2917498475,95,21.0713075057055,30.0166666666667,11.3888888888889,10.3703703703704,1.76412582252386,208.05,218.616666666667,2,1686.88111574391,888.169834825595,0.714761904761905,3.54182456920766,"wild",282,"wild",0,NA,"wild","4","14",2023-02-21,2023-03-03,6,"winter",2023,NA,594,"4",40,35,55.75,45,"juvenile",0.329530277940034,2.78706981967894,10.6822917498475,41,37.3333333333333,1.68688111574391,0.0119126984126984,3.4675,3.64361111111111,0.500277777777778,"6",9
"E36w",2023-02-28,2023-02-28 04:37:38,35.0730247497559,30.9371604919434,66,126.359147864903,2550.4028682475,17602.6982011907,480.375,463.290386413162,79.9666666666667,16.1111111111111,10.6944444444444,3.11804782231162,177.083333333333,141.366666666667,3,2587.09004756271,871.138281754909,3.93712121212121,11.2071061840682,"wild",264,"wild",0,NA,"wild","4","14",2023-02-21,2023-03-03,7,"winter",2023,NA,1320,"4",42,35.5,127.5,72,"juvenile",0.126359147864903,2.5504028682475,17.6026982011907,58,38.5,2.58709004756271,0.0656186868686869,2.95138888888889,2.35611111111111,1.33277777777778,"7",9
"E36w",2023-03-01,2023-03-01 05:07:25,35.0732307434082,30.9370079040527,64,21.0055920614594,15063.5272224831,79775.2953234936,289.95652173913,141.65466274804,229.583333333333,21.6666666666667,11.0507246376812,4.57506640563995,288.016666666667,72.3833333333333,2,24501.6066871072,31335.3954578747,69.4489583333333,98.894399653612,"wild",264,"wild",0,NA,"wild","4","14",2023-02-21,2023-03-03,8,"winter",2023,NA,676,"4",42,34,332.75,77,"juvenile",0.0210055920614594,15.0635272224831,79.7752953234936,78,39.7826086956522,24.5016066871072,1.15748263888889,4.80027777777778,1.20638888888889,3.82638888888889,"8",9
"E36w",2023-03-02,2023-03-02 03:46:50,35.0744819641113,30.9354801177979,66,8210.93308080798,12673.6089384067,26299.1904281661,186,119.508251690928,100.066666666667,19.7222222222222,12.8611111111111,3.8912030151805,278.383333333333,214.15,3,3117.50961111197,5701.16639131581,9.9709595959596,26.1602550221838,"wild",170,"wild",0,NA,"wild","4","14",2023-02-21,2023-03-03,9,"winter",2023,NA,231,"4",41,35,174,75.5,"juvenile",8.21093308080798,12.6736089384067,26.2991904281661,71,46.3,3.11750961111197,0.16618265993266,4.63972222222222,3.56916666666667,1.66777777777778,"9",9
"E37w",2022-11-12,2022-11-12 04:24:03,34.8193397521973,30.815013885498,60,670.093489461233,735.100825496861,3230.62036673305,51.5,20.5060966544099,20.0333333333333,10.8333333333333,10.1388888888889,0.982092751647983,187.45,233.25,2,979.633144335168,179.408553828234,0.333888888888889,1.81334757873545,"wild",446,"wild",0,NA,"wild","4","16",2022-11-12,2022-11-22,0,"winter",2022,NA,105,"4",38,36,21,11.5,"juvenile",0.670093489461233,0.735100825496861,3.23062036673305,39,36.5,0.979633144335168,0.00556481481481481,3.12416666666667,3.8875,0.333888888888889,"0",9
"E37w",2022-11-13,2022-11-13 04:25:22,34.8263702392578,30.8173656463623,64,2254.34048941153,6156.89361474767,38122.7765538676,465.090909090909,239.243162721719,110.016666666667,15.8333333333333,9.19191919191919,3.57126422581624,467.783333333333,61.6166666666667,2,8835.74861248027,8721.64870376012,15.7815104166667,36.5497584438426,"wild",397,"wild",0,NA,"wild","4","16",2022-11-12,2022-11-22,1,"winter",2022,NA,788,"4",40,34,72,43,"juvenile",2.25434048941153,6.15689361474767,38.1227765538676,57,33.0909090909091,8.83574861248027,0.263025173611111,7.79638888888889,1.02694444444444,1.83361111111111,"1",9
"E37w",2022-11-14,2022-11-14 04:25:39,34.8075714111328,30.8302783966064,63,2026.23104035843,27495.9097284536,116045.314823311,439.64,231.583116828494,249.033333333333,20.5555555555556,14.0222222222222,3.54653804417286,208.383333333333,170.333333333333,3,20180.8016754557,24569.1932115656,45.6859788359788,58.3904273748486,"wild",363,"wild",0,NA,"wild","4","16",2022-11-12,2022-11-22,2,"winter",2022,NA,535,"4",46,33,299.5,264,"juvenile",2.02623104035843,27.4959097284536,116.045314823311,74,50.48,20.1808016754557,0.761432980599647,3.47305555555556,2.83888888888889,4.15055555555556,"2",9
"E37w",2022-11-15,2022-11-15 04:26:30,34.8234519958496,30.814697265625,64,25897.9056882468,40908.2673547785,117272.529849436,514.512820512821,314.04423689354,390.1,20.5555555555556,10.1282051282051,3.75384043862901,227.95,-1.35,3,34574.6629739047,36885.5454425787,111.612239583333,98.5603800309022,"wild",475,"wild",0,NA,"wild","4","16",2022-11-12,2022-11-22,3,"winter",2022,NA,673,"4",37,29,292.75,224.5,"juvenile",25.8979056882468,40.9082673547785,117.272529849436,74,36.4615384615385,34.5746629739047,1.86020399305556,3.79916666666667,-0.0225,6.50166666666667,"3",9
"E37w",2022-11-16,2022-11-16 04:25:58,35.067066192627,30.9160175323486,62,26207.1400290533,26268.2282926914,92842.0787422235,452.55,278.253665980484,200.25,19.1666666666667,12.3194444444444,4.45108695867764,176.983333333333,257.733333333333,2,17779.2988219665,24929.8225335919,35.2088709677419,53.9985325576216,"wild",328,"wild",0,NA,"wild","4","16",2022-11-12,2022-11-22,4,"winter",2022,NA,1115,"4",39,33,380.25,165.5,"juvenile",26.2071400290533,26.2682282926914,92.8420787422235,69,44.35,17.7792988219665,0.586814516129032,2.94972222222222,4.29555555555556,3.3375,"4",9
"E37w",2022-11-17,2022-11-17 04:37:57,34.8202285766602,30.815034866333,51,2140.07348202335,9458.23229235679,31589.3672101264,405.181818181818,334.525281012308,138.8,21.3888888888889,11.8686868686869,5.55290340735393,377.383333333333,106.6,2,6584.95815425142,8640.75900141387,17.6839869281046,34.8016484221309,"wild",399,"wild",0,NA,"wild","4","16",2022-11-12,2022-11-22,5,"winter",2022,NA,1128,"4",46,34,105,68,"juvenile",2.14007348202335,9.45823229235679,31.5893672101264,77,42.7272727272727,6.58495815425142,0.29473311546841,6.28972222222222,1.77666666666667,2.31333333333333,"5",9
